Name,IP,BON name,From,Until,GPS state,Latitude,Longitude
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 16:34:08,21-01-2020 16:34:08,FIX,52.0386329,4.539171117
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 16:39:08,21-01-2020 16:39:08,FIX,52.038632967,4.53917125
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 16:44:08,21-01-2020 16:44:08,FIX,52.03863325,4.539171233
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 16:49:08,21-01-2020 16:49:08,FIX,52.038633283,4.53917135
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 16:54:08,21-01-2020 16:54:08,FIX,52.0386332,4.539171433
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 16:59:08,21-01-2020 16:59:08,FIX,52.038633183,4.5391716
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:04:08,21-01-2020 17:04:08,FIX,52.0386332,4.539171617
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:09:08,21-01-2020 17:09:08,FIX,52.038633033,4.5391719
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:14:08,21-01-2020 17:14:08,FIX,52.038632867,4.539172133
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:19:08,21-01-2020 17:19:08,FIX,52.038632817,4.539172233
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:24:08,21-01-2020 17:24:08,FIX,52.0386327,4.5391725
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:29:08,21-01-2020 17:29:08,FIX,52.038632567,4.539172667
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:34:08,21-01-2020 17:34:08,FIX,52.038632483,4.539172967
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:39:08,21-01-2020 17:39:08,FIX,52.0386324,4.53917315
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:44:08,21-01-2020 17:44:08,FIX,52.038632233,4.539173383
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:49:09,21-01-2020 17:49:09,FIX,52.038631967,4.539172783
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:54:09,21-01-2020 17:54:09,FIX,52.0386318,4.53917275
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 17:59:09,21-01-2020 17:59:09,FIX,52.038631667,4.539172883
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:04:09,21-01-2020 18:04:09,FIX,52.0386315,4.539172933
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:09:09,21-01-2020 18:09:09,FIX,52.03863135,4.539173
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:14:09,21-01-2020 18:14:09,FIX,52.038631283,4.5391732
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:19:09,21-01-2020 18:19:09,FIX,52.038631183,4.5391733
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:24:09,21-01-2020 18:24:09,FIX,52.038631167,4.539173467
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:29:09,21-01-2020 18:29:09,FIX,52.03863115,4.539173717
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:34:09,21-01-2020 18:34:09,FIX,52.03863115,4.539173867
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:39:09,21-01-2020 18:39:09,FIX,52.038631083,4.539173867
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:44:09,21-01-2020 18:44:09,FIX,52.038631183,4.539173883
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:49:09,21-01-2020 18:49:09,FIX,52.03863135,4.539173867
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:54:09,21-01-2020 18:54:09,FIX,52.038631517,4.539173817
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 18:59:09,21-01-2020 18:59:09,FIX,52.0386316,4.5391738
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:04:09,21-01-2020 19:04:09,FIX,52.038631833,4.539173767
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:09:09,21-01-2020 19:09:09,FIX,52.038631967,4.53917365
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:14:09,21-01-2020 19:14:09,FIX,52.03863215,4.539173633
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:19:09,21-01-2020 19:19:09,FIX,52.03863225,4.539173533
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:24:09,21-01-2020 19:24:09,FIX,52.03863225,4.5391735
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:29:09,21-01-2020 19:29:09,FIX,52.038632383,4.539173517
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:34:09,21-01-2020 19:34:09,FIX,52.038632567,4.539173533
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:39:09,21-01-2020 19:39:09,FIX,52.038632633,4.539173517
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:44:09,21-01-2020 19:44:09,FIX,52.038632667,4.53917345
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:49:09,21-01-2020 19:49:09,FIX,52.0386327,4.53917345
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:54:09,21-01-2020 19:54:09,FIX,52.0386327,4.5391733
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 19:59:09,21-01-2020 19:59:09,FIX,52.038632617,4.539173183
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:04:09,21-01-2020 20:04:09,FIX,52.038632533,4.539173017
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:09:09,21-01-2020 20:09:09,FIX,52.038632483,4.53917295
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:14:09,21-01-2020 20:14:09,FIX,52.03863245,4.5391728
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:19:09,21-01-2020 20:19:09,FIX,52.038632367,4.53917275
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:24:09,21-01-2020 20:24:09,FIX,52.03863235,4.5391728
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:29:09,21-01-2020 20:29:09,FIX,52.038632267,4.53917265
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:34:09,21-01-2020 20:34:09,FIX,52.03863225,4.539172667
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:39:09,21-01-2020 20:39:09,FIX,52.038632183,4.539172617
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:44:09,21-01-2020 20:44:09,FIX,52.0386322,4.539172717
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:49:09,21-01-2020 20:49:09,FIX,52.03863225,4.53917285
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:54:09,21-01-2020 20:54:09,FIX,52.038632217,4.539172933
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 20:59:09,21-01-2020 20:59:09,FIX,52.0386323,4.539173017
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:04:09,21-01-2020 21:04:09,FIX,52.038632283,4.539173167
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:09:09,21-01-2020 21:09:09,FIX,52.0386297,4.539341633
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:14:09,21-01-2020 21:14:09,FIX,52.038637517,4.5393038
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:19:09,21-01-2020 21:19:09,FIX,52.038635917,4.539282933
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:24:09,21-01-2020 21:24:09,FIX,52.0386402,4.53926995
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:29:09,21-01-2020 21:29:09,FIX,52.03863825,4.5392541
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:34:09,21-01-2020 21:34:09,FIX,52.03863175,4.53924585
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:39:09,21-01-2020 21:39:09,FIX,52.03862725,4.53923605
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:44:09,21-01-2020 21:44:09,FIX,52.038629383,4.539232133
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:49:09,21-01-2020 21:49:09,FIX,52.038629817,4.539225883
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:54:09,21-01-2020 21:54:09,FIX,52.038631583,4.539221883
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 21:59:09,21-01-2020 21:59:09,FIX,52.0386339,4.5392152
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:04:09,21-01-2020 22:04:09,FIX,52.0386351,4.53921265
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:09:09,21-01-2020 22:09:09,FIX,52.038636617,4.53920955
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:14:09,21-01-2020 22:14:09,FIX,52.03863755,4.5392069
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:19:09,21-01-2020 22:19:09,FIX,52.038637617,4.53920375
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:24:09,21-01-2020 22:24:09,FIX,52.038637417,4.539201567
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:29:09,21-01-2020 22:29:09,FIX,52.038637083,4.53919985
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:34:09,21-01-2020 22:34:09,FIX,52.038637283,4.539197467
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:39:09,21-01-2020 22:39:09,FIX,52.038637583,4.539196117
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:44:09,21-01-2020 22:44:09,NO_FIX,,
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:49:09,21-01-2020 22:49:09,NO_FIX,,
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:54:09,21-01-2020 22:54:09,FIX,52.038637517,4.539192967
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 22:59:09,21-01-2020 22:59:09,FIX,52.038638033,4.539191717
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:04:09,21-01-2020 23:04:09,FIX,52.038638283,4.5391918
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:09:09,21-01-2020 23:09:09,FIX,52.0386407,4.539187483
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:14:09,21-01-2020 23:14:09,FIX,52.0386424,4.539185917
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:19:09,21-01-2020 23:19:09,FIX,52.038641967,4.5391849
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:24:10,21-01-2020 23:24:10,FIX,52.0386338,4.539177567
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:29:10,21-01-2020 23:29:10,FIX,52.0386231,4.539168333
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:34:10,21-01-2020 23:34:10,FIX,52.038624867,4.539168283
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:39:09,21-01-2020 23:39:09,FIX,52.03862495,4.539168767
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:44:10,21-01-2020 23:44:10,FIX,52.03862575,4.539169233
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:49:10,21-01-2020 23:49:10,FIX,52.038625883,4.539169433
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:54:10,21-01-2020 23:54:10,FIX,52.038625733,4.5391702
BW-3009,172.25.0.161,BON-NL-5,21-01-2020 23:59:10,21-01-2020 23:59:10,FIX,52.0386257,4.5391713
BW-3009,172.25.0.161,BON-NL-5,22-01-2020 00:04:10,22-01-2020 00:04:10,FIX,52.038625917,4.53917075
BW-3009,172.25.0.161,BON-NL-5,22-01-2020 00:09:10,22-01-2020 00:09:10,FIX,52.03862535,4.539171633
BW-3009,172.25.0.161,BON-NL-5,22-01-2020 00:14:10,22-01-2020 00:14:10,FIX,52.038624967,4.539172667
BW-3009,172.25.0.161,BON-NL-5,22-01-2020 00:19:10,22-01-2020 00:19:10,FIX,52.038626817,4.539170733
BW-3009,172.25.0.161,BON-NL-5,22-01-2020 00:24:10,22-01-2020 00:24:10,FIX,52.038627283,4.539170283
BW-3009,172.25.0.161,BON-NL-5,22-01-2020 00:29:10,22-01-2020 00:29:10,FIX,52.038627533,4.5391706
BW-3009,172.25.0.161,BON-NL-5,22-01-2020 00:34:10,22-01-2020 00:34:10,FIX,52.038627933,4.5391706
BW-3009,172.25.0.161,BON-NL-5,22-01-2020 00:39:10,22-01-2020 00:39:10,FIX,52.03862855,4.53917075
BW-3009,172.25.0.161,BON-NL-5,22-01-2020 00:44:10,22-01-2020 00:44:10,FIX,52.03862875,4.539170767
