Name,IP,BON name,From,Until,GPS state,Latitude,Longitude
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 16:41:29,21-01-2020 16:41:29,FIX,51.148811733,5.920962583
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 16:46:29,21-01-2020 16:46:29,FIX,51.148805417,5.920956983
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 16:51:29,21-01-2020 16:51:29,FIX,51.148806133,5.9209593
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 16:56:29,21-01-2020 16:56:29,FIX,51.148785533,5.921008817
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:01:29,21-01-2020 17:01:29,FIX,51.148785333,5.92101
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:06:29,21-01-2020 17:06:29,FIX,51.148785617,5.921010333
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:11:29,21-01-2020 17:11:29,FIX,51.148783567,5.921008883
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:16:30,21-01-2020 17:16:30,FIX,51.148782433,5.92100785
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:21:30,21-01-2020 17:21:30,FIX,51.148781317,5.92100715
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:26:30,21-01-2020 17:26:30,FIX,51.148777383,5.921008017
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:31:30,21-01-2020 17:31:30,FIX,51.1487756,5.921007133
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:36:30,21-01-2020 17:36:30,FIX,51.148774633,5.9210044
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:41:30,21-01-2020 17:41:30,FIX,51.148774983,5.921003117
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:46:30,21-01-2020 17:46:30,FIX,51.148767817,5.920984333
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:51:30,21-01-2020 17:51:30,FIX,51.148768233,5.920982083
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 17:56:30,21-01-2020 17:56:30,FIX,51.1487221,5.920991283
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:01:30,21-01-2020 18:01:30,FIX,51.1487225,5.92098335
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:06:30,21-01-2020 18:06:30,FIX,51.1487171,5.92097765
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:11:30,21-01-2020 18:11:30,FIX,51.148719167,5.920976867
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:16:30,21-01-2020 18:16:30,FIX,51.1487256,5.920977883
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:21:30,21-01-2020 18:21:30,FIX,51.148730433,5.920979567
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:26:30,21-01-2020 18:26:30,FIX,51.14873865,5.920982117
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:31:30,21-01-2020 18:31:30,FIX,51.148745667,5.92098475
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:36:30,21-01-2020 18:36:30,FIX,51.148749117,5.9209866
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:41:30,21-01-2020 18:41:30,FIX,51.148751233,5.92098685
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:46:30,21-01-2020 18:46:30,FIX,51.148755683,5.920989767
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:51:30,21-01-2020 18:51:30,FIX,51.1487716,5.92097545
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 18:56:30,21-01-2020 18:56:30,FIX,51.148776733,5.9209731
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:01:30,21-01-2020 19:01:30,FIX,51.14878005,5.920971517
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:06:30,21-01-2020 19:06:30,FIX,51.148781333,5.920970733
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:11:30,21-01-2020 19:11:30,FIX,51.14878185,5.9209679
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:16:30,21-01-2020 19:16:30,FIX,51.148782233,5.92096525
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:21:30,21-01-2020 19:21:30,FIX,51.1487828,5.9209642
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:26:30,21-01-2020 19:26:30,FIX,51.148782317,5.920964
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:31:30,21-01-2020 19:31:30,FIX,51.148780733,5.920962867
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:36:30,21-01-2020 19:36:30,FIX,51.14878005,5.9209618
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:41:30,21-01-2020 19:41:30,FIX,51.14877955,5.920962417
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:46:30,21-01-2020 19:46:30,FIX,51.14878095,5.920961033
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:51:30,21-01-2020 19:51:30,FIX,51.14878215,5.920960733
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 19:56:31,21-01-2020 19:56:31,FIX,51.1487832,5.920960917
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:01:30,21-01-2020 20:01:30,FIX,51.1487836,5.920960083
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:06:30,21-01-2020 20:06:30,FIX,51.148784317,5.920959133
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:11:31,21-01-2020 20:11:31,FIX,51.148784567,5.9209581
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:16:31,21-01-2020 20:16:31,FIX,51.148785533,5.920958117
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:21:31,21-01-2020 20:21:31,FIX,51.148786667,5.920957233
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:26:31,21-01-2020 20:26:31,FIX,51.14878755,5.920956567
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:31:31,21-01-2020 20:31:31,FIX,51.148788133,5.92095685
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:36:31,21-01-2020 20:36:31,FIX,51.148788367,5.920956483
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:41:31,21-01-2020 20:41:31,FIX,51.14878905,5.920956633
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:46:31,21-01-2020 20:46:31,FIX,51.148789433,5.920956933
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:51:31,21-01-2020 20:51:31,FIX,51.148788883,5.920957217
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 20:56:31,21-01-2020 20:56:31,FIX,51.148789083,5.92095735
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:01:31,21-01-2020 21:01:31,FIX,51.148788567,5.920958017
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:06:31,21-01-2020 21:06:31,FIX,51.148781467,5.9210056
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:11:31,21-01-2020 21:11:31,FIX,51.148772067,5.921007817
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:16:31,21-01-2020 21:16:31,FIX,51.148771667,5.921005217
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:21:31,21-01-2020 21:21:31,FIX,51.148778183,5.921001333
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:26:31,21-01-2020 21:26:31,FIX,51.14878305,5.920997983
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:31:31,21-01-2020 21:31:31,FIX,51.148786017,5.92099585
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:36:31,21-01-2020 21:36:31,FIX,51.148787833,5.920994333
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:41:31,21-01-2020 21:41:31,FIX,51.14879305,5.92099105
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:46:31,21-01-2020 21:46:31,FIX,51.1487966,5.920988283
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:51:31,21-01-2020 21:51:31,FIX,51.148796367,5.92098595
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 21:56:31,21-01-2020 21:56:31,FIX,51.14879725,5.920982733
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 22:01:31,21-01-2020 22:01:31,FIX,51.148797017,5.92098185
BW-3006,172.25.0.113,BON-NL-5,21-01-2020 22:06:31,21-01-2020 22:06:31,FIX,51.14879695,5.920979967
