Name,IP,BON name,From,Until,GPS state,Latitude,Longitude
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 15:57:12,21-01-2020 15:57:12,FIX,52.73780355,6.469498183
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:02:12,21-01-2020 16:02:12,FIX,52.737806283,6.469499867
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:07:12,21-01-2020 16:07:12,FIX,52.7378078,6.469496633
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:12:12,21-01-2020 16:12:12,FIX,52.7378073,6.4694937
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:17:12,21-01-2020 16:17:12,FIX,52.73781895,6.469498317
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:22:12,21-01-2020 16:22:12,FIX,52.737817617,6.469493217
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:27:13,21-01-2020 16:27:13,FIX,52.737816183,6.469496317
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:32:13,21-01-2020 16:32:13,FIX,52.737812933,6.469498733
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:37:13,21-01-2020 16:37:13,FIX,52.737805367,6.469476117
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:42:13,21-01-2020 16:42:13,FIX,52.737801417,6.4694906
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:47:13,21-01-2020 16:47:13,FIX,52.7377944,6.469542017
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:52:13,21-01-2020 16:52:13,FIX,52.7377966,6.46953415
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 16:57:13,21-01-2020 16:57:13,FIX,52.7377934,6.469529067
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:02:13,21-01-2020 17:02:13,FIX,52.737793917,6.46951155
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:07:13,21-01-2020 17:07:13,FIX,52.737796183,6.469514367
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:12:13,21-01-2020 17:12:13,FIX,52.737795117,6.469510533
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:17:13,21-01-2020 17:17:13,FIX,52.73779615,6.469510533
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:22:13,21-01-2020 17:22:13,FIX,52.737796133,6.469510833
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:27:13,21-01-2020 17:27:13,FIX,52.7377967,6.469511983
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:32:13,21-01-2020 17:32:13,FIX,52.737796483,6.469513683
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:37:13,21-01-2020 17:37:13,FIX,52.737796617,6.4695134
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:42:13,21-01-2020 17:42:13,FIX,52.737815083,6.4695442
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:47:13,21-01-2020 17:47:13,FIX,52.737812083,6.46954605
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:52:13,21-01-2020 17:52:13,FIX,52.7378134,6.469545617
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 17:57:13,21-01-2020 17:57:13,FIX,52.73781325,6.46954315
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:02:13,21-01-2020 18:02:13,FIX,52.737811233,6.469538183
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:07:13,21-01-2020 18:07:13,FIX,52.737811333,6.469534467
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:12:13,21-01-2020 18:12:13,FIX,52.7378077,6.4695313
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:17:13,21-01-2020 18:17:13,FIX,52.73780585,6.4695339
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:22:13,21-01-2020 18:22:13,FIX,52.7378037,6.469531433
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:27:13,21-01-2020 18:27:13,FIX,52.737803083,6.4695284
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:32:13,21-01-2020 18:32:13,FIX,52.737803417,6.469527167
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:37:13,21-01-2020 18:37:13,FIX,52.737803017,6.4695257
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:42:13,21-01-2020 18:42:13,FIX,52.737802317,6.4695224
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:47:13,21-01-2020 18:47:13,FIX,52.7378023,6.469521133
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:52:13,21-01-2020 18:52:13,FIX,52.7378025,6.4695207
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 18:57:13,21-01-2020 18:57:13,FIX,52.73779555,6.46950575
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 19:02:13,21-01-2020 19:02:13,FIX,52.737797233,6.469505633
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 19:07:13,21-01-2020 19:07:13,FIX,52.737800583,6.46950365
BW-3007,172.25.0.129,BON-NL-5,21-01-2020 19:12:13,21-01-2020 19:12:13,FIX,52.737801617,6.469504467
